fibra,f. Cada uno de los filamentos que entran en la composición de los tejidos orgánicos vegetales o animales
nirvana,m. En algunas religiones de la estado resultante de la liberación de los deseos de la consciencia individual y de la reencarnación que se alcanza mediante la meditación y la iluminación
koala,m. Mamífero marsupial arborícola parecido a un oso pequeño propio de los eucaliptales australianos
urgir,tr. Pedir o exigir algo con urgencia o apremio
tarifa,f. Tabla de precios derechos o cuotas tributarias
reptil,"adj. Dicho de un animal Del grupo de los vertebrados ovíparo u ovovivíparo de temperatura variable y respiración pulmonar que por carecer de patas o por tenerlas muy cortas se desplazan rozando la tierra con el vientre p. ej., la culebra el lagarto o el galápago U. t. c. s. m., en pl. como taxón."
tarea,f. Obra o trabajo
general,adj. Común a todos los individuos que constituyen un todo o a muchos objetos aunque sean de naturaleza diferente
frotar,tr. Pasar muchas veces algo sobre otra cosa con más o menos fuerza U. t. c. prnl.
título,m. Palabra o frase con que se da a conocer el nombre o asunto de una obra o de cada una de las partes o divisiones de un escrito
zapato,m. Calzado que no pasa del tobillo con la parte inferior de suela y lo demás de piel fieltro paño u otro tejido más o menos escotado por el empeine
urbanizar,tr. Acondicionar una porción de terreno y prepararlo para su uso urbano abriendo calles y dotándolas de luz pavimento y demás servicios
estable,adj. Que se mantiene sin peligro de cambiar caer o desaparecer
lanzar,tr. arrojar. U. t. c. prnl.
juzgar,tr. Dicho de un juez o un tribunal Determinar si el comportamiento de alguien es contrario a la ley y sentenciar lo procedente
saludable,adj. Que sirve para conservar o restablecer la salud corporal
quitamanchas,m. y f. Persona que tiene por oficio quitar las manchas de las ropas
ladear,tr. Inclinar y torcer algo hacia un lado U. t. c. intr. y c. prnl.
hilada,f. Formación en línea
bacalao,m. Pez teleósteo anacanto de cuerpo simétrico con tres aletas dorsales y dos anales y una barbilla en la sínfisis de la mandíbula inferior
sobrevivir,intr. Dicho de una persona Vivir después de la muerte de otra o después de un determinado suceso
moralista,m. y f. Profesor de moral
curso,m. Dirección o carrera
lápiz,m. Nombre genérico de varias sustancias minerales suaves crasas al tacto que se usan generalmente para dibujar
fallecer,intr. morir llegar al término de la vida
madera,f. Parte sólida de los árboles cubierta por la corteza
adornar,tr. Engalanar con adornos U. t. c. prnl.
universal,adj. Perteneciente o relativo al universo
tensión,f. Estado de un cuerpo sometido a la acción de fuerzas opuestas que lo atraen
resaltar,intr. Dicho de un cuerpo elástico Botar repetidamente
eclipse,m. Astron. Ocultación transitoria total o parcial de un astro por interposición de otro cuerpo celeste
lucir,intr. Brillar resplandecer
idea,f. Primero y más obvio de los actos del entendimiento que se limita al simple conocimiento de algo
yermar,tr. Dejar yermo un terreno
volver,tr. Dar vuelta o vueltas a algo
linchar,tr. Ejecutar sin proceso y tumultuariamente a un sospechoso o a un reo
individual,adj. Que concierne o corresponde al individuo persona cuyo nombre se ignora
yuca,f. Planta de tropical de la familia de las liliáceas con tallo arborescente cilíndrico lleno de cicatrices de hasta dos metros de altura coronado por un penacho de hojas largas gruesas rígidas y ensiformes que tiene flores blancas casi globosas colgantes de un escapo largo y central y raíz gruesa de la que se saca harina alimenticia y que se cultiva en como planta de adorno
arrojar,tr. Impeler con violencia algo de modo que recorra una distancia movido por el impulso que ha recibido
vajilla,"f. Conjunto de platos fuentes vasos tazas etc., que se destinan al servicio de la mesa"
habla,f. Facultad de hablar
utilizar,tr. Hacer que algo sirva para un fin
latir,intr. Dicho de un perro Dar latidos
dogma,m. Proposición tenida por cierta y como principio innegable
invertir,tr. Cambiar sustituyéndolos por sus contrarios la posición el orden o el sentido de las cosas U. t. en sent. fig.
unipartidismo,m. Sistema político basado en la existencia legal y el gobierno de un solo partido
jaula,f. Armazón cerrada o no según los casos hecha con barras o listones y destinada a encerrar generalmente animales
hostil,adj. Contrario o enemigo
misterio,m. Cosa arcana o muy recóndita que no se puede comprender o explicar
yupi,interj. U. para expresar júbilo
laucha,"f. Arg., Bol., Chile, Par.  ratón mamífero roedor"
imaginar,tr. Representar en la mente la imagen de algo o de alguien  U. t. c. prnl.
golpista,adj. Perteneciente o relativo al golpe de Estado
unción,f. Acción de ungir o untar
oral,adj. Que se manifiesta mediante la palabra hablada
búho,m. Ave rapaz nocturna indígena de de unos cm de altura de color mezclado de rojo y negro calzada de plumas con el pico corvo los ojos grandes y colocados en la parte anterior de la cabeza sobre la cual tiene unas plumas alzadas que parecen orejas
ombligo,m. Cicatriz redonda que queda en medio del vientre después de romperse y secarse el cordón umbilical
vals,m. Baile de origen alemán que ejecutan las parejas con movimiento giratorio y de traslación Se acompaña con una música de ritmo ternario cuyas frases constan generalmente de compases en aire vivo
palanca,f. Máquina simple que consiste esencialmente en una barra rígida que se apoya y puede girar sobre un punto y que sirve para transmitir una fuerza
fluctuar,intr. Dicho de un cuerpo Vacilar sobre las aguas por el movimiento agitado de ellas
pozo,m. Perforación que se hace en la tierra para buscar una vena de agua
atrapar,tr. Coger a quien huye o va deprisa
factible,adj. Que se puede hacer
vengar,tr. Tomar satisfacción de un agravio o daño U. t. c. prnl.
negar,tr. Decir que algo no existe no es verdad o no es como alguien cree o afirma
gratitud,f. Sentimiento que obliga a una persona a estimar el beneficio o favor que otra le ha hecho o ha querido hacer y a corresponderle de alguna manera
naturalizar,tr. Admitir en un país como si de él fuera natural a una persona extranjera concediéndole los derechos e imponiéndole los deberes de los ciudadanos de ese país
limítrofe,adj. Confinante aledaño
verosímil,adj. Que tiene apariencia de verdadero
nefrología,f. Med. Rama de la medicina que se ocupa del riñón y de sus enfermedades
pinchar,tr. Clavar algo punzante en alguien o algo  U. t. c. prnl.
nido,m. Especie de lecho que forman las aves con hierbas pajas plumas u otros materiales blandos para poner sus huevos y criar los pollos Unas utilizan con tal fin los agujeros de las peñas ribazos troncos o edificios otras lo construyen de ramas o de barro o de sustancias gelatinosas dándole forma cóncava y lo suspenden de los árboles o lo asientan en ellos en las rocas o en las paredes y algunas prefieren el suelo sin otro abrigo que la hierba y la tierra
verde,adj. Dicho de un color Semejante al de la hierba fresca o al de la esmeralda y que ocupa el cuarto lugar en el espectro luminoso U. t. c. s. m.
realidad,f. Existencia real y efectiva de algo
molino,m. Máquina para moler compuesta de una muela una solera y los mecanismos necesarios para transmitir y regularizar el movimiento producido por una fuerza motriz como el agua el viento el vapor u otro agente mecánico
invitación,f. Acción y efecto de invitar o ser invitado
jaqueca,f. Dolor de cabeza recurrente e intenso con hipersensibilidad a los estímulos externos generalmente localizado en un lado de la cabeza y a veces acompañado de náuseas y vómitos
hipnosis,f. Estado producido por hipnotismo
línea,f. Geom. Sucesión continua e indefinida de puntos
vicio,m. Inclinación de una persona a realizar actos contrarios a la moral establecida
madrugar,intr. Levantarse al amanecer o muy temprano
murmurar,intr. Dicho de la corriente de las aguas y también del viento de las hojas de los árboles etc.: Hacer ruido blando y apacible
eucalipto,m. Árbol originario de de la familia de las mirtáceas que puede llegar hasta m de altura con tronco derecho y copa cónica hojas persistentes olorosas glaucas coriáceas lanceoladas y colgantes flores amarillas axilares y fruto capsular de tres a cuatro celdas con muchas semillas El cocimiento de las hojas es febrífugo la corteza da un buen curtiente y la madera sirve para la construcción y carretería aunque es de fibra torcida El árbol es de gran utilidad para sanear terrenos pantanosos
hurto,m. Acción de hurtar
escuchar,tr. Prestar atención a lo que se oye
rodear,tr. Poner una o varias cosas alrededor de otra U. t. c. prnl.
ultramar,m. País o sitio que está de la otra parte del mar considerado desde el punto en que se habla
practicar,tr. Ejercitar poner en práctica algo que se ha aprendido y especulado
hematoma,m. Med. Acumulación de sangre en un tejido por rotura de un vaso sanguíneo
envidia,f. Tristeza o pesar del bien ajeno
veloz,adj. Acelerado ligero y pronto en el movimiento
borceguí,m. Calzado que llegaba hasta más arriba del tobillo abierto por delante y que se ajustaba por medio de correas o cordones
glosar,tr. Hacer o poner glosas en algo o sobre algo
necrología,f. Noticia comentada acerca de una persona muerta hace poco tiempo
yacente,adj. Que yace
procesar,tr. Formar autos y procesos
posible,adj. Que puede ser o suceder
saltar,tr. Salvar de un salto un espacio o distancia
arquitectura,f. Arte de proyectar y construir edificios
yeísta,adj. Fon. Perteneciente o relativo al yeísmo
kilobyte,m. Inform. Unidad equivalente a 10  Símb.
escribir,tr. Representar las palabras o las ideas con letras u otros signos trazados en papel u otra superficie U. t. c. intr.
jopo,m. Cola de mucho pelo
jactancia,f. Alabanza propia desordenada y presuntuosa
jalar,tr. coloq. halar tirar de un cabo
excluir,tr. Quitar a alguien o algo del lugar que ocupaba o prescindir de él o de
refaccionar,"tr. Am. Mer., Méx.  Restaurar o reparar especialmente edificios"
sustancia,f. Materia caracterizada por un conjunto específico y estable de propiedades
votar,intr. Dicho de una persona Dar su voto o decir su dictamen en una reunión o cuerpo deliberante o en una elección de personas U. t. c. tr.
exhibir,tr. Manifestar mostrar en público U. t. c. prnl.
hablante,adj. Que habla U. t. c. s.
ficción,f. Acción y efecto de fingir
resolver,tr. Solucionar un problema una duda una dificultad o algo que los entraña  U. t. c. prnl.
yihadista,"adj. Partidario del yihadismo Apl. a pers., u. t. c. s."
kilotón,m. Fís. Unidad de energía liberada por un explosivo equivalente a la energía de la explosión de toneladas de trinitrotolueno Símb.
granjear,tr. Captar atraer conseguir
reflejar,tr. Dicho de una superficie lisa y brillante como el agua un espejo etc.: Formar la imagen de algo o de alguien  U. t. c. prnl.
enriquecer,tr. Hacer rica a una persona comarca nación fábrica industria u otra cosa U. m. c. prnl.
llanto,m. Efusión de lágrimas acompañada frecuentemente de lamentos y sollozos
triunfar,intr. Quedar victorioso
legalizar,tr. Dar estado legal a algo
haraganear,intr. Rehuir el trabajo
sociable,adj. Naturalmente inclinado al trato y relación con las personas o que gusta de
espinaca,f. Planta hortense comestible anual de la familia de las quenopodiáceas con tallo ramoso hojas radicales estrechas agudas y suaves con pecíolos rojizos flores dioicas sin corola y semillas redondas o con cuernecillos según las variedades
gatear,intr. Andar a gatas
error,m. Concepto equivocado o juicio falso
tramar,tr. Atravesar los hilos de la trama por entre los de la urdimbre para tejer alguna tela
enchufe,m. Acción y efecto de enchufar
curda,adj. coloq. ebrio embriagado por la bebida U. t. c. s.
yoga,m. Conjunto de disciplinas físico mentales originales de la destinadas a conseguir la perfección espiritual y la unión con lo absoluto
disminuir,tr. Hacer menor la extensión la intensidad o el número de algo U. t. c. intr. y c. prnl.
malversar,tr. Apropiarse o destinar los caudales públicos a un uso ajeno a su función
maletín,m. Especie de maleta pequeña
cuello,m. Parte del cuerpo que une la cabeza con el tronco
calabaza,f. calabacera planta
ufanarse,prnl. Engreírse jactarse gloriarse
empezar,tr. Dar principio a algo
restar,tr. Sacar el residuo de algo separando una parte del todo
guerra,f. Desavenencia y rompimiento de la paz entre dos o más potencias
yuxtaponer,tr. Poner algo junto a otra cosa o inmediata a ella U. t. c. prnl.
yoyo,"m. Cuba, El Salv., Méx.  yoyó."
diametral,adj. Perteneciente o relativo al diámetro
librar,tr. Sacar o preservar a alguien de un trabajo mal o peligro U. t. c. prnl.
yarará,"f. Arg., Bol., Par., Perú  Culebra venenosa que sobrepasa el metro de longitud y cuya coloración es parda con manchas más oscuras que alternan sobre el dorso y los flancos"
formidable,adj. Muy temible y que infunde asombro y miedo
juvenil,adj. Perteneciente o relativo a la juventud
arder,intr. Sufrir la acción del fuego
jean,m. pantalón vaquero. U. m. en pl. con el mismo significado que en sing.
saxofón,m. Instrumento musical de viento de metal con boquilla de madera caña y varias llaves que es de invención moderna y muy usado principalmente en las bandas militares y orquestas de
figura,f. Forma exterior de alguien o de algo
pedalear,intr. Poner en movimiento un pedal y especialmente el de los velocípedos y bicicletas
quebranto,m. Acción y efecto de quebrantar o quebrantarse
enfurecer,tr. Irritar a alguien ponerlo furioso U. t. c. prnl.
tratar,tr. Manejar algo y usarlo materialmente
viajar,intr. Trasladarse de un lugar a otro generalmente distante por cualquier medio de locomoción
temblar,intr. Agitarse con sacudidas de poca amplitud rápidas y frecuentes
xilografía,f. Arte de grabar en madera
trasladar,tr. Llevar a alguien o algo de un lugar a otro U. t. c. prnl.
transparente,adj. Dicho de un cuerpo Que permite ver los objetos con nitidez a través de él
sonido,m. Sensación producida en el órgano del oído por el movimiento vibratorio de los cuerpos transmitido por un medio elástico como el aire
ultraísmo,m. Movimiento poético síntesis de las vanguardias surgido en y que durante varios años agrupó a algunos artistas españoles e hispanoamericanos
querella,f. Expresión de un dolor físico o de un sentimiento doloroso
pronóstico,m. Acción y efecto de pronosticar
vencer,tr. Sujetar derrotar o rendir al enemigo
gasto,m. Acción de gastar
yapa,f. Ingen. Azogue que en las minas argentíferas de se añade al mineral para facilitar el término de su trabajo en el buitrón
yodoformo,m. Quím. Polvo amarillento derivado yodado del metano de olor muy fuerte que se usa en medicina como antiséptico
noble,adj. Preclaro ilustre generoso
locura,f. Privación del juicio o del uso de la razón
bala,f. Proyectil de forma esférica o cilíndrico ojival generalmente de plomo o hierro
nuez,f. Fruto del nogal Es una drupa ovoide de tres o cuatro centímetros de diámetro con el epicarpio fino y liso de color verde con pintas negruzcas el mesocarpio correoso y caedizo y el endocarpio duro parduzco rugoso y dividido en dos mitades simétricas que encierran la semilla desprovista de albumen y con dos cotiledones gruesos comestibles y muy oleaginosos
indicio,m. Fenómeno que permite conocer o inferir la existencia de otro no percibido
espacial,adj. Perteneciente o relativo al espacio
yeso,m. Sulfato de calcio hidratado de color blanco usado en construcción y en escultura por su propiedad de endurecerse rápidamente al mezclarse con agua
repercutir,intr. rebotar retroceder o cambiar de dirección
familiar,adj. Perteneciente o relativo a la familia
refrescante,adj. Que refresca
ladrido,m. Voz que emite con fuerza el perro más o menos parecida a la onomatopeya
ablandar,tr. Poner blando algo U. t. c. prnl.
totalidad,f. Cualidad de total
víveres,m. pl. Provisiones de boca de un ejército plaza o buque
forrar,tr. Poner forro a algo
saliva,f. Líquido de reacción alcalina algo viscoso segregado por glándulas cuyos conductos excretores se abren en la cavidad bucal de muchos animales y que sirve para reblandecer los alimentos facilitar su deglución e iniciar la digestión de algunos
riqueza,f. Abundancia de bienes y cosas preciosas
olor,m. Impresión que los efluvios producen en el olfato
patriarcal,adj. Perteneciente o relativo al patriarca y a su autoridad y gobierno
nata,f. Sustancia espesa untuosa blanca o un tanto amarillenta que forma una capa sobre la leche que se deja en reposo
helio,m. Elemento químico de núm. atóm. perteneciente al grupo de los gases nobles escaso en la corteza terrestre y muy abundante en el universo en el aire atmosférico y en algunos yacimientos de gas natural usado para llenar lámparas incandescentes y globos aerostáticos Símb.
belleza,f. Cualidad de bello
corona,f. Aro hecho de flores de ramas o de metal que ciñe la cabeza y se usa como adorno insignia honorífica o símbolo de dignidad o realeza
genital,adj. Que sirve para la generación
embudo,m. Instrumento hueco ancho por arriba y estrecho por abajo en forma de cono y rematado en un canuto que sirve para trasvasar líquidos
hombre,m. Ser animado racional varón o mujer
necesidad,f. Impulso irresistible que hace que las causas obren infaliblemente en cierto sentido
vislumbrar,tr. Ver un objeto tenue o confusamente por la distancia o falta de luz
identificar,tr. Hacer que dos o más cosas en realidad distintas aparezcan y se consideren como una misma U. m. c. prnl.
torpe,adj. Que se mueve con dificultad
nominar,tr. Dar nombre
noche,f. Parte del día comprendida entre la puesta del sol y el amanecer
lluvia,f. Acción de llover
festejar,tr. Celebrar algo con una fiesta u otra manifestación de alegría o agrado
quince,adj. Diez más cinco U. t. c. pron. —¿
mantener,tr. Proveer a alguien del alimento necesario U. t. c. prnl.
existir,intr. Dicho de una cosa Ser real y verdadera
naipe,m. Carta de la baraja
transmitir,tr. Trasladar transferir
importante,adj. Que importa
ingerir,tr. Introducir por la boca la comida bebida o medicamentos
galardón,m. Premio o recompensa de los méritos o servicios
reciente,adj. Nuevo fresco o acabado de hacer
justificar,tr. Probar algo con razones convincentes testigos o documentos
prestigio,m. Pública estima de alguien o de algo fruto de su mérito
pueblo,m. Ciudad o villa
ofrecer,tr. Comprometerse a dar hacer o decir algo
kéfir,m. Leche fermentada artificialmente y que contiene ácido láctico alcohol y ácido carbónico
medieval,adj. Perteneciente o relativo a la Edad Media
xerografía,f. Procedimiento electrostático que utilizando conjuntamente la fotoconductividad y la atracción eléctrica concentra polvo colorante en las zonas negras o grises de una imagen registrada por la cámara oscura en una placa especial La imagen con el polvo colorante adherido pasa a un papel donde se fija mediante la acción del calor o de ciertos vapores
venir,intr. Dicho de una persona caminar
torcer,tr. Dar vueltas a algo sobre sí mismo de modo que tome forma helicoidal U. t. c. prnl.
interrumpir,tr. Cortar la continuidad de algo en el lugar o en el tiempo U. t. c. prnl.
herida,f. Perforación o desgarramiento en algún lugar de un cuerpo vivo
vainilla,f. Planta americana de la familia de las orquidáceas con tallos muy largos verdes sarmentosos y trepadores hojas enteras ovales u oblongas flores grandes verdosas y fruto capsular en forma de judía de unos cm de largo por uno de ancho que contiene muchas simientes menudas
urogallo,m. Ave gallinácea de unos cm de largo y hasta de envergadura con plumaje pardo negruzco jaspeado de gris patas y pico negros tarsos emplumados y cola redonda que vive en los bosques y en la época del celo da gritos roncos algo semejantes a un mugido
locuaz,adj. Que habla mucho o demasiado
luminosidad,f. Cualidad de luminoso
ladrillo,m. Masa de arcilla en forma de paralelepípedo rectangular que después de cocida sirve para construir muros solar habitaciones etc.
popular,adj. Perteneciente o relativo al pueblo
glasear,tr. Dar brillo a la superficie de algo
sofocante,adj. Que sofoca
proteger,tr. Resguardar a una persona animal o cosa de un perjuicio o peligro poniéndole algo encima rodeándolo etc. U. t. c. prnl.
hacia,prep. Denota el sentido de un movimiento una tendencia o una actitud
probable,adj. Verosímil o que se funda en razón prudente
nacer,intr. Dicho de un ser vivo Salir del vientre materno del huevo o de la semilla
recibir,tr. Dicho de una persona Tomar lo que le dan o le envían
aprender,tr. Adquirir el conocimiento de algo por medio del estudio o de la experiencia U. t. c. intr.
golpe,m. Acción de dar con violencia un cuerpo contra otro
cumbia,f. Danza popular de y una de cuyas figuras se caracteriza por llevar los danzantes una vela encendida en la mano
yodo,m. Elemento químico de núm. atóm. de color azul violeta y muy reactivo que se encuentra principalmente en el nitrato de en el agua del mar y concentrado en ciertas algas marinas forma parte de la estructura de las hormonas tiroideas y se usa como colorante como reactivo en química y fotografía y como desinfectante en medicina Símb.
miel,f. Sustancia viscosa amarillenta y muy dulce que producen las abejas transformando en su estómago el néctar de las flores y devolviéndolo por la boca para llenar con él los panales y que sirva de alimento a las crías
bilirrubina,f. Fisiol. Pigmento biliar de color amarillo
inflación,f. Acción y efecto de inflar
soplar,intr. Despedir aire con violencia por la boca alargando los labios un poco abiertos por su parte media U. t. c. tr.
puntual,adj. Que llega a un lugar o que parte de él a la hora convenida
trasplantar,tr. Trasladar plantas del sitio en que están arraigadas y plantarlas en otro
navegar,intr. Desplazarse por el agua en un buque o en otra embarcación U. t. c. tr.
prueba,f. Acción y efecto de probar
adorable,adj. Digno de adoración
tijera,f. Instrumento compuesto de dos hojas de acero a manera de cuchillas de un solo filo y por lo común con un ojo para meter los dedos al remate de cada mango las cuales pueden girar alrededor de un eje que las traba para cortar al cerrarlas lo que se pone entre ellas U. m. en pl. con el mismo significado que en sing.
pegar,tr. Unir una cosa con otra mediante alguna sustancia
lustrar,tr. Dar lustre y brillantez a algo como metales y piedras
densidad,f. Cualidad de denso
igualdad,f. Conformidad de algo con otra cosa en naturaleza forma calidad o cantidad
gravar,tr. Cargar pesar sobre alguien o algo
galán,adj. galano.
ondear,tr. Mover algo especialmente una bandera o un pañuelo formando ondas
escuela,f. Establecimiento público donde se da a los niños la instrucción primaria
etiqueta,f. Ceremonial de los estilos usos y costumbres que se debe guardar en actos públicos solemnes
monte,m. Gran elevación natural del terreno
valla,f. Vallado o estacada para defensa
kimono,m. Túnica de origen japonés de mangas anchas y largas abierta por delante y que se ciñe cruzándola mediante un cinturón
jardín,m. Terreno donde se cultivan plantas con fines ornamentales
hacinamiento,m. Acción y efecto de hacinar
gestión,f. Acción y efecto de gestionar
relato,m. Conocimiento que se da generalmente detallado de un hecho
inocente,adj. Libre de culpa U. t. c. s.
inhibir,tr. Impedir o reprimir el ejercicio de facultades o hábitos
cardo,m. Planta anual de la familia de las compuestas que alcanza un metro de altura de hojas grandes y espinosas como las de la alcachofa flores azules en cabezuela y pencas que se comen crudas o cocidas después de aporcada la planta para que resulten más blancas tiernas y sabrosas
repetir,tr. Volver a hacer lo que se había hecho o decir lo que se había dicho
felicitar,tr. Manifestar a alguien la satisfacción que se experimenta con motivo de algún suceso fausto para él U. t. c. prnl.
tartamudear,intr. Hablar o leer con pronunciación entrecortada y repitiendo las sílabas
plagio,m. Acción y efecto de plagiar copiar obras ajenas
regional,adj. Perteneciente o relativo a una región
maravillar,tr. Causar admiración a alguien
resistente,adj. Que resiste o es capaz de resistir
yarda,f. Medida de longitud equivalente a m.
vedar,tr. Prohibir por ley estatuto o mandato
halcón,m. Ave rapaz de la que existen varias especies de mediano tamaño y vuelo rápido con cabeza pequeña pico fuerte curvo y dentado en la mandíbula superior plumaje de color variable con la edad y que a veces se adiestra para la caza de aves
oficina,f. Local donde se hace se ordena o trabaja algo
ligar,tr. atar.
víctima,f. Persona o animal sacrificado o destinado al sacrificio
verbal,adj. Que se refiere a la palabra o se sirve de ella
bife,"m. Arg., Chile, Par., Perú  bistec."
unicidad,f. Cualidad de único
urraca,f. Ave similar al cuervo pero más pequeña de plumaje negro y blanco y con una cola más larga que remeda palabras y suele llevarse al nido objetos pequeños sobre todo si son brillantes
bebé,m. Niño o niña recién nacido o de muy corta edad U. t. c. m. y f.
semilla,f. Parte del fruto de las fanerógamas que contiene el embrión de una futura planta protegido por una testa derivada de los tegumentos del primordio seminal
lencería,f. Ropa interior femenina
tobillo,m. Parte del cuerpo humano en donde se articula el pie con la pierna
jolgorio,m. coloq. Regocijo fiesta diversión bulliciosa
fracasar,intr. Dicho de una pretensión o de un proyecto frustrarse malograrse
documento,m. Diploma carta relación u otro escrito que ilustra acerca de algún hecho principalmente de los históricos
guardar,tr. Tener cuidado de algo o de alguien vigilarlo y defenderlo
hexagonal,adj. De forma de hexágono o semejante a él
formalizar,tr. Dar estructura formal a una proposición o a un discurso
opinión,f. Juicio o valoración que se forma una persona respecto de algo o de alguien
bizcocho,m. Dulce blando y esponjoso hecho generalmente con harina huevos y azúcar que se cuece en el horno
tribu,f. Cada uno de los grupos de origen familiar que existían en algunos pueblos antiguos
ultimar,tr. Dar fin a algo acabarlo concluirlo
tostar,tr. Poner algo a la lumbre para que lentamente se le introduzca el calor y se vaya desecando sin quemarse hasta que tome color U. t. c. prnl.
languidecer,intr. Adolecer de languidez
guillotina,f. Máquina inventada en para decapitar a los reos de muerte
lana,f. Pelo de las ovejas y de otros animales que se hila y sirve para tejer
racional,adj. Perteneciente o relativo a la razón
endurecer,tr. Poner duro algo U. t. c. prnl.
irritante,adj. Que irrita
duración,f. Acción y efecto de durar
licenciatura,f. Grado universitario inmediatamente inferior al doctorado
permitir,tr. Dicho de quien tiene autoridad competente Dar su consentimiento para que otros hagan o dejen de hacer algo
bimestre,adj. p. us. bimestral.
fantasear,tr. Imaginar algo con la fantasía
disciplina,f. Doctrina instrucción de una persona especialmente en lo moral
yunque,m. Prisma de hierro acerado de sección cuadrada a veces con punta en uno de los lados encajado en un tajo de madera fuerte y a propósito para trabajar en él a martillo los metales Era u. t. c. f.
habitar,tr. Vivir morar U. t. c. intr.
yerba,f. hierba.
liderar,tr. Dirigir o estar a la cabeza de un grupo de un partido político de una competición etc.
resbalar,intr. Desplazarse involuntariamente sobre una superficie lisa o viscosa sin dejar de rozarla normalmente con alteración del equilibrio  U. t. c. prnl.
prestar,tr. Entregar algo a alguien para que lo utilice durante algún tiempo y después lo restituya o devuelva
rezar,tr. Dirigir a Dios o a personas santas oraciones de contenido religioso
jesuita,adj. Integrante de la fundada en por san en U. t. c. s. m.
suspender,tr. Levantar colgar o detener algo en alto o en el aire
optar,tr. Escoger algo entre varias cosas U. m. c. intr.
kappa,"f. Décima letra del alfabeto griego Κ, κ que corresponde a la  del latino y que en esa lengua y en los idiomas neolatinos se ha sustituido en general por la  p. ej.,"
gris,adj. Dicho de un color Semejante al de la ceniza o el acero y que resulta de mezclar el blanco y el negro U. t. c. s. m.
cuis,"m. Arg., Bol., Chile  conejillo de Indias mamífero roedor"
fértil,adj. Dicho especialmente de la tierra Que produce mucho
decretar,tr. Dicho de la persona que tiene autoridad o facultades para Resolver decidir
jazz,m. Género de música derivado de ritmos y melodías afronorteamericanos
final,adj. Que termina o cierra
oponer,tr. Poner algo contra otra cosa para entorpecer o impedir su efecto  U. t. c. prnl.
sustituir,tr. Poner a alguien o algo en lugar de otra persona o cosa
sujetar,tr. Someter al dominio señorío o disposición de alguien U. t. c. prnl.
mayor,adj. Que excede a algo en cantidad o calidad
programar,tr. Formar programas previa declaración de lo que se piensa hacer y anuncio de las partes de que se ha de componer un acto o espectáculo o una serie de ellos
tragar,tr. Hacer movimientos voluntarios o involuntarios de tal modo que algo pase de la boca hacia el estómago U. t. c. prnl.
fascinante,adj. Sumamente atractivo
invocar,tr. Llamar en solicitud de ayuda de manera formal o ritual
dureza,f. Cualidad de duro
dolor,m. Sensación molesta y aflictiva de una parte del cuerpo por causa interior o exterior
enseñar,tr. Instruir doctrinar amaestrar con reglas o preceptos
regresar,tr. Am. Devolver o restituir algo a su poseedor
taza,f. Vasija pequeña por lo común de loza o de metal y con asa empleada generalmente para tomar líquidos
pasear,intr. Ir andando por distracción o por ejercicio U. t. c. tr. y c. prnl.
improvisación,f. Acción y efecto de improvisar
unisex,adj. Que es adecuado o está destinado tanto para los hombres como para las mujeres
nieve,f. Agua helada que se desprende de las nubes en cristales sumamente pequeños los cuales agrupándose al caer llegan al suelo en copos blancos
extinguir,tr. Hacer que cese el fuego o la luz U. t. c. prnl.
káiser,m. Emperador de y
oficio,m. Ocupación habitual
salvaje,adj. Dicho de una planta Que ha crecido sin ser cultivada
añadir,tr. Agregar incorporar algo a otra cosa
huracán,m. Viento muy impetuoso y temible que a modo de torbellino gira en grandes círculos cuyo diámetro crece a medida que avanza apartándose de las zonas de calma tropicales donde suele tener origen
flaquear,intr. Debilitarse ir perdiendo fuerza
textil,adj. Dicho de una materia Capaz de reducirse a hilos y ser tejida U. t. c. s.
juerga,f. Jolgorio jarana
guarecer,tr. Acoger a alguien ponerlo a cubierto de persecuciones o de ataques preservarlo de algún mal
unicornio,m. Animal fabuloso que fingieron los antiguos poetas de forma de caballo y con un cuerno recto en mitad de la frente
ocultar,tr. Esconder tapar disfrazar encubrir a la vista U. t. c. prnl.
grabar,tr. Señalar con incisión o abrir y labrar en hueco o en relieve sobre una superficie un letrero una figura o una representación de cualquier objeto
planta,f. Parte inferior del pie
ningunear,tr. No hacer caso de alguien no tomarlo en consideración
corcho,m. Tejido vegetal constituido por células en las que la celulosa de su membrana ha sufrido una transformación química y ha quedado convertida en suberina Se encuentra en la zona periférica del tronco de las ramas y de las raíces generalmente en forma de láminas delgadas pero puede alcanzar un desarrollo extraordinario hasta formar capas de varios centímetros de espesor como en la corteza del alcornoque
policía,f. Cuerpo encargado de velar por el mantenimiento del orden público y la seguridad de los ciudadanos a las órdenes de las autoridades políticas
kínder,m. Am. jardín de infancia.
zona,f. Lista o faja
sorteo,m. Acción de sortear
verter,tr. Derramar o vaciar líquidos y también cosas menudas como sal harina etc. U. t. c. prnl.
malcriar,tr. Educar mal a los hijos condescendiendo demasiado con sus gustos y caprichos
umbilical,adj. Anat. Perteneciente o relativo al ombligo
imprudente,adj. Que no tiene prudencia U. t. c. s.
yudoca,m. y f. Persona que practica el yudo
ayudar,tr. Prestar cooperación
jarrón,"m. Pieza arquitectónica en forma de jarro con que se decoran edificios galerías escaleras jardines etc., puesta casi siempre sobre un pedestal y como adorno de remate"
trotar,intr. Dicho de un caballo Ir al trote
